# Written by the BoltzWann module of the Wannier90 code.
# [(Electrical conductivity * Seebeck coefficient) in SI units, i.e. in Ampere/m/K]
# Mu(eV) Temp(K) (Sigma*S)_xx (Sigma*S)_xy (Sigma*S)_yy (Sigma*S)_xz (Sigma*S)_yz (Sigma*S)_zz
  -1.990000000       220.0000000      -1.688826187     -0.2731187470E-01  -1.840206617     -0.8477462361E-01  0.7381802217      -1.964864211    
  -1.990000000       225.0000000      -1.732158534     -0.2255064706E-01  -1.872024218     -0.8912368808E-01  0.7345414978      -1.996917992    
  -1.990000000       230.0000000      -1.781855557     -0.1827390020E-01  -1.911073471     -0.9231708591E-01  0.7311932438      -2.034990302    
  -1.990000000       235.0000000      -1.837039021     -0.1446492744E-01  -1.956437010     -0.9451503158E-01  0.7280674194      -2.078331625    
  -1.990000000       240.0000000      -1.896895569     -0.1110565557E-01  -2.007258769     -0.9585955670E-01  0.7251031953      -2.126238081    
  -1.990000000       245.0000000      -1.960675123     -0.8176950145E-02  -2.062743859     -0.9647618243E-01  0.7222465359      -2.178052182    
  -1.990000000       250.0000000      -2.027688806     -0.5658886722E-02  -2.122157666     -0.9647549650E-01  0.7194497709      -2.233162871    
  -1.990000000       255.0000000      -2.097306519     -0.3530991099E-02  -2.184824343     -0.9595462778E-01  0.7166711637      -2.291004967    
  -1.990000000       260.0000000      -2.168954269     -0.1772451486E-02  -2.250124825     -0.9499861515E-01  0.7138744796      -2.351058153    
  -1.990000000       265.0000000      -2.242111320     -0.3623049976E-03  -2.317494521     -0.9368167084E-01  0.7110285617      -2.412845604    
  -1.990000000       270.0000000      -2.316307264      0.7203992846E-03  -2.386420755     -0.9206834002E-01  0.7081069173      -2.475932345    
  -1.990000000       275.0000000      -2.391119027      0.1496458651E-02  -2.456440053     -0.9021456044E-01  0.7050873176      -2.539923415    
  -1.990000000       280.0000000      -2.466167890      0.1986394628E-02  -2.527135336     -0.8816862669E-01  0.7019514145      -2.604461895    
  -1.990000000       285.0000000      -2.541116540      0.2210348632E-02  -2.598133085     -0.8597206447E-01  0.6986843753      -2.669226843    
  -1.990000000       290.0000000      -2.615666187      0.2187993789E-02  -2.669100500     -0.8366042065E-01  0.6952745375      -2.733931195    
  -1.990000000       295.0000000      -2.689553762      0.1938461394E-02  -2.739742711     -0.8126397502E-01  0.6917130832      -2.798319646    
  -1.990000000       300.0000000      -2.762549222      0.1480280613E-02  -2.809800048     -0.7880837961E-01  0.6879937355      -2.862166550    
  -1.990000000       305.0000000      -2.834452963      0.8313300791E-03  -2.879045401     -0.7631523150E-01  0.6841124744      -2.925273860    
  -1.990000000       310.0000000      -2.905093354      0.8800166461E-05  -2.947281682     -0.7380258475E-01  0.6800672749      -2.987469113    
  -1.990000000       315.0000000      -2.974324399     -0.9708352246E-03  -3.014339397     -0.7128540666E-01  0.6758578636      -3.048603493    
  -1.990000000       320.0000000      -3.042023524     -0.2091838423E-02  -3.080074339     -0.6877598370E-01  0.6714854960      -3.108549960    
  -1.990000000       325.0000000      -3.108089498     -0.3339220283E-02  -3.144365405     -0.6628428164E-01  0.6669527519      -3.167201469    
  -1.990000000       330.0000000      -3.172440475     -0.4698745916E-02  -3.207112538     -0.6381826443E-01  0.6622633487      -3.224469271    
  -1.990000000       335.0000000      -3.235012167     -0.6156934711E-02  -3.268234789     -0.6138417588E-01  0.6574219717      -3.280281312    
  -1.990000000       340.0000000      -3.295756137     -0.7701055395E-02  -3.327668514     -0.5898678798E-01  0.6524341203      -3.334580712    
  -1.990000000       345.0000000      -3.354638210     -0.9319116833E-02  -3.385365680     -0.5662961924E-01  0.6473059689      -3.387324347    
  -1.990000000       350.0000000      -3.411637004     -0.1099985521E-01  -3.441292295     -0.5431512631E-01  0.6420442419      -3.438481512    
  -1.990000000       355.0000000      -3.466742558     -0.1273271815E-01  -3.495426949     -0.5204487161E-01  0.6366561015      -3.488032677    
  -1.990000000       360.0000000      -3.519955078     -0.1450784630E-01  -3.547759465     -0.4981966980E-01  0.6311490474      -3.535968329    
  -1.990000000       365.0000000      -3.571283770     -0.1631605289E-01  -3.598289652     -0.4763971526E-01  0.6255308279      -3.582287893    
  -1.990000000       370.0000000      -3.620745774     -0.1814880154E-01  -3.647026156     -0.4550469282E-01  0.6198093607      -3.626998736    
  -1.990000000       375.0000000      -3.668365183     -0.1999818286E-01  -3.693985406     -0.4341387358E-01  0.6139926629      -3.670115246    
  -1.990000000       380.0000000      -3.714172141     -0.2185689010E-01  -3.739190642     -0.4136619768E-01  0.6080887902      -3.711657981    
  -1.990000000       385.0000000      -3.758202029     -0.2371819404E-01  -3.782671033     -0.3936034544E-01  0.6021057834      -3.751652891    
  -1.990000000       390.0000000      -3.800494710     -0.2557591756E-01  -3.824460866     -0.3739479829E-01  0.5960516216      -3.790130599    
  -1.990000000       395.0000000      -3.841093851     -0.2742440998E-01  -3.864598808     -0.3546789074E-01  0.5899341825      -3.827125747    
  -1.990000000       400.0000000      -3.880046303     -0.2925852136E-01  -3.903127238     -0.3357785454E-01  0.5837612079      -3.862676398    
  -1.980000000       100.0000000      0.5256568854      -1.818319177     -0.6251527821       1.232091585       1.385044038      0.3402829077    
  -1.980000000       105.0000000      0.3568380524      -1.690652568     -0.7217407463       1.089590880       1.379174383      0.2089826484    
  -1.980000000       110.0000000      0.2051305911      -1.572627765     -0.8049980801      0.9595057952       1.364098534      0.8962479767E-01
  -1.980000000       115.0000000      0.7030536592E-01  -1.463723182     -0.8750445949      0.8407332543       1.341785492     -0.1776480643E-01
  -1.980000000       120.0000000     -0.4854522246E-01  -1.363345458     -0.9327066191      0.7323164827       1.313967352     -0.1137177521    
  -1.980000000       125.0000000     -0.1527576989      -1.270874912     -0.9792514428      0.6334151995       1.282141290     -0.1991320859    
  -1.980000000       130.0000000     -0.2439095093      -1.185695204      -1.016187325      0.5432821714       1.247579934     -0.2751240779    
